grid_id,rainfall
1554,0.5450049094141264
1555,0.5122712749266226
1556,0.5503421003221634
1557,0.5466462983550728
1558,0.5446896843229999
1559,0.4811137720552898
1569,0.44979609636309853
1570,0.5218463630769594
1571,0.42670619573272
1572,0.39942744472508257
1573,0.33638475551669167
1574,0.285022555598722
1575,0.29741551612494693
1576,0.32549546308166544
1577,0.4113991207838432
1578,0.45071861171664884
1579,0.48575051451642715
1580,0.4918688344024691
1581,0.49749230611629275
1582,0.4953383267293013
1583,0.49303899948587854
1584,0.5175176840192464
1585,0.5771841189069035
1586,0.5833775410789458
1587,0.5819988606539931
1588,0.5752859033960606
1589,0.5973826747909052
1590,0.6437781019193433
1591,0.6618717218784449
1592,0.6623846327911264
1593,0.6036769769246974
1594,0.595327078113101
1610,0.5695567511290359
1611,0.5789597777702041
1612,0.6024088975119561
1613,0.5551803428884831
1614,0.5310095695602747
1615,0.5215703369157639
1616,0.5331461808575756
1617,0.5487491427488403
1618,0.5446317917573601
1619,0.5352548927151016
1629,0.5245716408461484
1630,0.5304661424529928
1631,0.4347982940128809
1632,0.39952823341145355
1633,0.3305829623116259
1634,0.2890620509108482
1635,0.31875989756420026
1636,0.37657145438448675
1637,0.41985967344243463
1638,0.39740604429022724
1639,0.4061055279476833
1640,0.4537326520269261
1641,0.48273741276175525
1642,0.4861854926979046
1643,0.4838854524824323
1644,0.49258954400853644
1645,0.542895669681975
1646,0.5506047937135589
1647,0.5419967630981531
1648,0.5420354606434715
1649,0.578988579190399
1650,0.6172302068873107
1651,0.6149726723254608
1652,0.5998772127486275
1653,0.5911316740269555
1654,0.5812133300805454
1655,0.5972857175595977
1656,0.601851924949444
1669,0.6126537647908438
1670,0.6220038556700485
1671,0.6135660110832019
1672,0.576277264413433
1673,0.5423397810071795
1674,0.5309139485761154
1675,0.5483321443406394
1676,0.5329348348543638
1677,0.5267541911238526
1678,0.5098861111516253
1679,0.5288380351025018
1689,0.5488348023267826
1690,0.5436051154723253
1691,0.41508814072844274
1692,0.3674586595691973
1693,0.37007410909284383
1694,0.32742458405999625
1695,0.3695279462811641
1696,0.41548532958764617
1697,0.41743935919395714
1698,0.3985668434354956
1699,0.38515082250803606
1700,0.41919887801324623
1701,0.4361350307465914
1702,0.44383629167163985
1703,0.4713262541568135
1704,0.47869557700484733
1705,0.4985612540282194
1706,0.5261280328044226
1707,0.5201931506390826
1708,0.5394470741333773
1709,0.5248168725539747
1710,0.5318563420573322
1711,0.573858882949977
1712,0.5644458226255983
1713,0.5555720002675815
1714,0.5502873854381576
1715,0.5727660299064927
1716,0.5891951101721953
1717,0.6081342709548977
1728,0.5980264078686771
1729,0.5967023623256282
1730,0.5956367540891486
1731,0.5973558163719757
1732,0.5768096104215342
1733,0.5368376588540528
1734,0.5171320115238535
1735,0.5218352492140084
1736,0.5151621166096062
1737,0.515616943223322
1738,0.5303666973359976
1739,0.5487112060917106
1744,0.48521200459664454
1745,0.48555523250237814
1746,0.4542962737650318
1747,0.4309068008826287
1749,0.483944980478276
