grid_id,lat_min,lat_max,lon_min,lon_max,ndvi,lst,urban,flood,rainfall,data_completeness
1052,14.5,15.0,84.0,84.5,0.560395855823121,30.454306577235208,0.0,0.9996073153331713,0.004887822743742153,0.0
1053,14.5,15.0,84.5,85.0,0.5822812010431132,30.383421792981597,0.0,0.9996903518648528,0.0049888726781342554,0.0
1054,14.5,15.0,85.0,85.5,0.593943456189995,30.35501034402922,0.0,0.9997089779534256,0.005068653945797287,0.0
1055,14.5,15.0,85.5,86.0,0.602246335328914,30.32827584487948,0.0,0.9996962019775336,0.0051293722099101866,0.0
1056,14.5,15.0,86.0,86.5,0.610557704639685,30.29114920735686,0.0,0.9996028452796794,0.0051688681702583795,0.0
1057,14.5,15.0,86.5,87.0,0.6179954072551983,30.2508954037419,0.0,0.9994058077195314,0.005188983878234744,0.0
1058,14.5,15.0,87.0,87.5,0.6229878108176395,30.219350281480367,0.0,0.9991824977615349,0.0051965624021886835,0.0
1059,14.5,15.0,87.5,88.0,0.6254114375964628,30.201536851198295,0.0,0.999003978642682,0.005198546326661639,0.0
1060,14.5,15.0,88.0,88.5,0.6262348786949055,30.19435287052178,0.0,0.9988964796441187,0.005198868908608368,0.0
1061,14.5,15.0,88.5,89.0,0.6264189067420689,30.19231839916149,0.0,0.9988476164629534,0.0051988934515425,0.0
1062,14.5,15.0,89.0,89.5,0.6264428297007543,30.19192394378504,0.0,0.9988313287358984,0.0051988934515425,0.0
1063,14.5,15.0,89.5,90.0,0.6264441598085633,30.191874217257066,0.0,0.9988275700296549,0.0051988934515425,0.0
1064,14.5,15.0,90.0,90.5,0.6264441598085633,30.191870902155202,0.0,0.9988270330716202,0.0051988934515425,0.0
1065,14.5,15.0,90.5,91.0,0.6264441598085633,30.191870902155202,0.0,0.9988269972744178,0.0051988934515425,0.0
1066,14.5,15.0,91.0,91.5,0.6264441598085633,30.191870902155202,0.0,0.9988269972744178,0.0051988934515425,0.0
1067,14.5,15.0,91.5,92.0,0.6264441598085633,30.191870902155202,0.0,0.9989003099447666,0.0051988934515425,0.0
1068,14.5,15.0,92.0,92.5,0.6264441598085633,29.587219844281016,0.0,0.9989864992580967,0.0053034820927709,0.0
1069,14.5,15.0,92.5,93.0,0.5677395927278717,28.63224672791919,0.0,0.9990231555932712,0.0055126593752277,0.0
1070,14.5,15.0,93.0,93.5,0.466872916205281,27.77326667065845,0.0,1.0,0.0056172480164561,0.4
1071,14.5,15.0,93.5,94.0,0.466872916205281,27.491533154121903,4.985721401505329e-05,0.9993231243387326,0.005629288085556097,0.8
1072,14.5,15.0,94.0,94.5,0.4540145195305957,27.274782620723204,0.0,0.9996079744576766,0.005662821306959882,0.2
1073,14.5,15.0,94.5,95.0,0.45707373488266595,26.987573675917186,0.0,0.9996079744576766,0.005696440117876734,0.0
1074,14.5,15.0,95.0,95.5,0.4784882423471578,26.7736320389034,0.0,0.9996242443924439,0.005721260391723703,0.0
1075,14.5,15.0,95.5,96.0,0.515198826572001,26.70489091657745,0.0,0.9996785755007037,0.005765496370643799,0.0
1076,14.5,15.0,96.0,96.5,0.5397947869696631,26.637227805064224,0.0,0.9997447659137144,0.005850805795825344,0.0
1077,14.5,15.0,96.5,97.0,0.5429151211122833,26.53359926712219,0.0,0.9997728951532328,0.005975180873785365,0.0
1078,14.5,15.0,97.0,97.5,0.5445364069741434,27.31741263380791,0.0,0.9997398246011919,0.008398084704007575,0.2
1079,14.5,15.0,97.5,98.0,0.6408271689270846,28.703870041056355,0.0122314572419473,0.9952178431316782,0.0109074368356806,1.0
1080,15.0,15.5,68.0,68.5,0.214956059367569,29.227408506429317,0.0,1.0,0.0051988934515425,0.0
1081,15.0,15.5,68.5,69.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1082,15.0,15.5,69.0,69.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1083,15.0,15.5,69.5,70.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1084,15.0,15.5,70.0,70.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1085,15.0,15.5,70.5,71.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1086,15.0,15.5,71.0,71.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1087,15.0,15.5,71.5,72.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1088,15.0,15.5,72.0,72.5,0.214956059367569,29.223439091585952,0.0,0.9999998027478105,0.00729275128985245,0.0
1089,15.0,15.5,72.5,73.0,0.214956059367569,29.219469676742584,0.0,0.9999976293432998,0.00729275128985245,0.2
1090,15.0,15.5,73.0,73.5,0.4131063940706673,29.219469676742584,0.0,0.9999948605517937,0.007195776380541275,0.2
1091,15.0,15.5,73.5,74.0,0.5148385585158197,31.09682394287425,0.4104889190060088,0.9918401803490428,0.0069333504056929,1.0
1092,15.0,15.5,74.0,74.5,0.6200233425973996,29.06157977209468,0.2755130440243624,0.7306003994533867,0.006237415166517,1.0
1093,15.0,15.5,74.5,75.0,0.5722074742174046,30.042040981067537,0.2452676620251766,0.6901873966045118,0.0026842337255682,1.0
1094,15.0,15.5,75.0,75.5,0.3990975290143843,36.08426410493161,0.8357755675689568,0.5572264248846388,0.0019159522395758,1.0
1095,15.0,15.5,75.5,76.0,0.3582531252138227,36.49301951924191,0.479464520645252,0.5385696428598216,0.0015829781189886,1.0
1096,15.0,15.5,76.0,76.5,0.3791067981533075,34.09809832358832,0.5659614239068553,0.6283785375440353,0.0014288563561176,1.0
1097,15.0,15.5,76.5,77.0,0.4140893637859967,34.07305380941183,0.7019395442597467,0.5609970355274684,0.0014172283738394,1.0
1098,15.0,15.5,77.0,77.5,0.3816284730918579,37.120502199678576,0.3094739173965664,0.5406325340547711,0.0014493362924872,1.0
1099,15.0,15.5,77.5,78.0,0.3660070514180424,36.4887542133747,0.3393960758066175,0.5765872056943534,0.0015136838789574,1.0
1100,15.0,15.5,78.0,78.5,0.3924466534200268,36.751866871109264,0.4618351684712671,0.6103241320235918,0.0017019168195534,1.0
1101,15.0,15.5,78.5,79.0,0.5260185877997852,32.88623168254608,0.2023923700678214,0.3994586252442706,0.0019740605591778,1.0
1102,15.0,15.5,79.0,79.5,0.4718493982781566,34.44837034693341,0.1547381550163478,0.4403984997981535,0.0023659988915805,1.0
1103,15.0,15.5,79.5,80.0,0.4441864057433323,36.10909943967404,0.3272284472528708,0.3596042066377178,0.002695036511363,1.0
1104,15.0,15.5,80.0,80.5,0.3973792613561979,34.35776050220411,0.221498466837034,0.9613605363345288,0.0027298679227318,1.0
1105,15.0,15.5,80.5,81.0,0.4326317091843883,32.83569215793798,0.0,0.933579821017672,0.0028731951348803,0.2
1106,15.0,15.5,81.0,81.5,0.43576278163672993,32.597040645948724,0.0,0.9451635777093668,0.0031819958320181124,0.2
1107,15.0,15.5,81.5,82.0,0.43889385408907156,32.35838913395948,0.0,0.9630572052631845,0.003304171466433,0.0
1108,15.0,15.5,82.0,82.5,0.44808716442379637,32.126842675818416,0.0,0.999602358312734,0.0037241806205919646,0.0
1109,15.0,15.5,82.5,83.0,0.4562642799683594,31.67237923325927,0.0,0.9995892657105199,0.004055568194072443,0.0
1110,15.0,15.5,83.0,83.5,0.4758998413887779,31.213409473642905,0.0,0.9995668054379137,0.004396063000641967,0.0
1111,15.0,15.5,83.5,84.0,0.5078155732095738,30.80555592047657,0.0,0.9995621216027175,0.0046515764305941855,0.0
1112,15.0,15.5,84.0,84.5,0.5433552774978312,30.54403085987186,0.0,0.9995847184679444,0.0048202624785594565,0.0
1113,15.0,15.5,84.5,85.0,0.5713385284331172,30.418864185108404,0.0,0.999648833599012,0.004938347710938204,0.0
1114,15.0,15.5,85.0,85.5,0.5881123286165542,30.36921606850541,0.0,0.9996932769211933,0.005028763311965771,0.0
1115,15.0,15.5,85.5,86.0,0.5980948957594545,30.34164309445435,0.0,0.9996947394493634,0.005099013077853737,0.0
1116,15.0,15.5,86.0,86.5,0.6064020199842994,30.30971252611817,0.0,0.9996487923645214,0.0051491201900842835,0.0
1117,15.0,15.5,86.5,87.0,0.6142765559474417,30.27102230554938,0.0,0.9995043264996053,0.005178926024246562,0.0
1118,15.0,15.5,87.0,87.5,0.620491609036419,30.235122842611133,0.0,0.9992941527405331,0.005192773140211713,0.0
1119,15.0,15.5,87.5,88.0,0.6241996242070511,30.21044356633933,0.0,0.9990932382021085,0.005197554364425161,0.0
1120,15.0,15.5,88.0,88.5,0.6258231581456841,30.197944860860037,0.0,0.9989502291434003,0.005198707617635003,0.0
1121,15.0,15.5,88.5,89.0,0.6263268927184872,30.193335634841635,0.0,0.998872048053536,0.005198881180075434,0.0
1122,15.0,15.5,89.0,89.5,0.6264308682214116,30.192121171473264,0.0,0.9988394725994258,0.0051988934515425,0.0
1123,15.0,15.5,89.5,90.0,0.6264434947546588,30.191899080521054,0.0,0.9988294493827767,0.0051988934515425,0.0
1124,15.0,15.5,90.0,90.5,0.6264441598085633,30.191872559706134,0.0,0.9988273015506376,0.0051988934515425,0.0
1125,15.0,15.5,90.5,91.0,0.6264441598085633,30.191870902155202,0.0,0.998827015173019,0.0051988934515425,0.0
1126,15.0,15.5,91.0,91.5,0.6264441598085633,30.191870902155202,0.0,0.9988270062237183,0.0051988934515425,0.0
1127,15.0,15.5,91.5,92.0,0.6264441598085633,30.191870902155202,0.0,0.9988636580842425,0.0051988934515425,0.0
1128,15.0,15.5,92.0,92.5,0.6264441598085633,29.88954537321811,0.0,0.9989434046014316,0.005251187772156701,0.0
1129,15.0,15.5,92.5,93.0,0.5970918762682175,29.109733286100102,0.0,0.9990231555932712,0.0054080707339993,0.0
1130,15.0,15.5,93.0,93.5,0.5173062544665763,28.20275669928882,0.0,1.0,0.005564953695841901,0.4
1131,15.0,15.5,93.5,94.0,0.466872916205281,27.77326667065845,0.0,1.0,0.005629288085556097,0.4
1132,15.0,15.5,94.0,94.5,0.45554412720663084,27.632399912390177,0.0,0.9996079744576766,0.005679630712418308,0.2
1133,15.0,15.5,94.5,95.0,0.45554412720663084,27.632399912390177,0.0,0.9996079744576766,0.005721260391723703,0.2
1134,15.0,15.5,95.0,95.5,0.45707373488266595,27.632399912390177,0.0,0.9996079744576766,0.005765496370643799,0.2
1135,15.0,15.5,95.5,96.0,0.47312555592426525,27.20301597564679,0.0,0.9996161094250602,0.005808151083234571,0.2
1136,15.0,15.5,96.0,96.5,0.515198826572001,26.70489091657745,0.0,0.9996785755007037,0.005850805795825344,0.2
1137,15.0,15.5,96.5,97.0,0.5413549540409732,26.671059360820838,0.0,0.9997588305334736,0.0059129933348053545,0.2
1138,15.0,15.5,97.0,97.5,0.592681787950614,28.010641337432133,0.0,1.0,0.009158004512208938,0.4
1139,15.0,15.5,97.5,98.0,0.6707317511401031,29.65991279530559,0.0970318263847682,0.9961746902848598,0.0104362809501982,1.0
1140,15.5,16.0,68.0,68.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1141,15.5,16.0,68.5,69.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1142,15.5,16.0,69.0,69.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1143,15.5,16.0,69.5,70.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1144,15.5,16.0,70.0,70.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1145,15.5,16.0,70.5,71.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1146,15.5,16.0,71.0,71.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1147,15.5,16.0,71.5,72.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1148,15.5,16.0,72.0,72.5,0.214956059367569,29.225423799007636,0.0,0.9999999013739053,0.00729275128985245,0.0
1149,15.5,16.0,72.5,73.0,0.31403122671911815,29.224431445296794,0.0,0.9999962449475468,0.00729275128985245,0.0
1150,15.5,16.0,73.0,73.5,0.4131063940706673,30.29666666666668,0.0009140408510655,0.999822388649628,0.0071353873381372,0.8
1151,15.5,16.0,73.5,74.0,0.5913684850583253,31.746203479478726,0.4496299929966645,0.9865208538575088,0.0070988014712301,1.0
1152,15.5,16.0,74.0,74.5,0.5701864556257163,30.35109684306597,0.3804216075702306,0.728344563341384,0.0055667918951739,1.0
1153,15.5,16.0,74.5,75.0,0.4501896876355966,33.770318776029704,0.7381662806930704,0.5242625893555456,0.0023013858109608,1.0
1154,15.5,16.0,75.0,75.5,0.3955833324616769,36.05881855579439,0.4559679322568886,0.7172045564234968,0.0017622273020994,1.0
1155,15.5,16.0,75.5,76.0,0.3732809633073479,37.177645691472186,0.3961454671462663,0.5206199974006364,0.0015526538693755,1.0
1156,15.5,16.0,76.0,76.5,0.3588565777354695,36.8613360749078,0.4286912292761237,0.6689182921433853,0.0014073098938932,1.0
1157,15.5,16.0,76.5,77.0,0.4445033544441539,34.12572532846632,0.496714659594045,0.3741583425037835,0.0015238510908956,1.0
1158,15.5,16.0,77.0,77.5,0.414369432861462,36.64415099013708,0.4301101056351519,0.550404144385263,0.0016859279844183,1.0
1159,15.5,16.0,77.5,78.0,0.4059503888987192,36.7966902507675,0.3549639141744162,0.6344832072683749,0.0016573400273953,1.0
1160,15.5,16.0,78.0,78.5,0.397773691794159,36.48577451782082,0.507352252763023,0.4611109928349802,0.0018220961880121,1.0
1161,15.5,16.0,78.5,79.0,0.5529023451887398,31.553214715338104,0.1075394428067726,0.6223358760174222,0.0020733403098534,1.0
1162,15.5,16.0,79.0,79.5,0.430279877133697,35.19620366147614,0.2427883084655664,0.5896192220257436,0.0021927864693083,1.0
1163,15.5,16.0,79.5,80.0,0.4805857112601846,35.108257210548366,0.3812342493638024,0.5889598458888085,0.0025915692658176,1.0
1164,15.5,16.0,80.0,80.5,0.4469228283706266,34.80397936086648,0.7685563337235941,0.933579821017672,0.0027719304082276,1.0
1165,15.5,16.0,80.5,81.0,0.4780562363459888,30.90668498885401,0.1387266546180458,0.9333961065098336,0.0031000037861761,1.0
1166,15.5,16.0,81.0,81.5,0.3129012088353599,30.181568641815645,0.0077411141841205,0.9567473344010616,0.003304171466433,1.0
1167,15.5,16.0,81.5,82.0,0.43576278163672993,30.550920853669453,0.0077411141841205,0.9567473344010616,0.003304171466433,0.0
1168,15.5,16.0,82.0,82.5,0.44349050925643396,31.111650043464362,0.0,0.986498505250268,0.0035623317440310826,0.0
1169,15.5,16.0,82.5,83.0,0.44808716442379637,31.213409473642905,0.0,0.9995780355742168,0.0038677359217383,0.0
1170,15.5,16.0,83.0,83.5,0.4660820606785686,31.213409473642905,0.0,0.9995780355742168,0.0042258155973572045,0.0
1171,15.5,16.0,83.5,84.0,0.4918577072991759,31.009482697059738,0.0,0.9995724205060652,0.004523819715618076,0.0
1172,15.5,16.0,84.0,84.5,0.5255854253537025,30.674793390174216,0.0,0.9995785694870047,0.0047359194545768205,0.0
1173,15.5,16.0,84.5,85.0,0.5573469029654742,30.481447522490132,0.0,0.9996167760334782,0.004879305094748831,0.0
1174,15.5,16.0,85.0,85.5,0.5797254285248357,30.394040126806907,0.0,0.9996710552601027,0.004983555511451987,0.0
1175,15.5,16.0,85.5,86.0,0.5931036121880043,30.355429581479882,0.0,0.999682166090648,0.005063888194909754,0.0
1176,15.5,16.0,86.0,86.5,0.602248457871877,30.32567781028626,0.0,0.9996654792275848,0.00512406663396901,0.0
1177,15.5,16.0,86.5,87.0,0.6103392879658706,30.290367415833774,0.0,0.9995765594320634,0.005164023107165423,0.0
1178,15.5,16.0,87.0,87.5,0.6173840824919303,30.253072574080257,0.0,0.9993992396200693,0.0051858495822291375,0.0
1179,15.5,16.0,87.5,88.0,0.622345616621735,30.22278320447523,0.0,0.9991936954713208,0.005195163752318438,0.0
1180,15.5,16.0,88.0,88.5,0.6250113911763676,30.204194213599685,0.0,0.9990217336727544,0.005198130991030082,0.0
1181,15.5,16.0,88.5,89.0,0.6260750254320857,30.195640247850836,0.0,0.9989111385984681,0.005198794398855219,0.0
1182,15.5,16.0,89.0,89.5,0.6263788804699494,30.19272840315745,0.0,0.9988557603264809,0.005198887315808967,0.0
1183,15.5,16.0,89.5,90.0,0.6264371814880352,30.192010125997157,0.0,0.9988344609911013,0.0051988934515425,0.0
1184,15.5,16.0,90.0,90.5,0.6264438272816111,30.191885820113594,0.0,0.9988283754667071,0.0051988934515425,0.0
1185,15.5,16.0,90.5,91.0,0.6264441598085633,30.191871730930668,0.0,0.9988271583618282,0.0051988934515425,0.0
1186,15.5,16.0,91.0,91.5,0.6264441598085633,30.191870902155202,0.0,0.9988270867674236,0.0051988934515425,0.0
1187,15.5,16.0,91.5,92.0,0.6264441598085633,30.191870902155202,0.0,0.998845372425833,0.0051988934515425,0.0
1188,15.5,16.0,92.0,92.5,0.6264441598085633,30.040708137686657,0.0,0.998903531342837,0.005225040611849601,0.0
1189,15.5,16.0,92.5,93.0,0.6117680180383904,29.499639329659104,0.0,0.9989832800973514,0.005329629253078,0.0
1190,15.5,16.0,93.0,93.5,0.5571990653673968,28.65624499269446,0.0,1.0,0.0054865122149206,0.0
1191,15.5,16.0,93.5,94.0,0.4920895853359286,28.42950084599164,0.0,1.0,0.005654459398987202,0.4
1192,15.5,16.0,94.0,94.5,0.4016566789430661,29.87047167940207,0.0106032252164105,0.9898756878581508,0.0072893654007882,1.0
1193,15.5,16.0,94.5,95.0,0.4222842552150253,30.067289615275,0.0128783919521403,0.9742026376109963,0.0065214097045337,1.0
1194,15.5,16.0,95.0,95.5,0.4677628695013727,30.0533598866701,0.0215120398421794,0.9878795654629492,0.0063304552874574,1.0
1195,15.5,16.0,95.5,96.0,0.4292387344358353,31.62206721641789,0.0115199762403107,0.9899296978141296,0.0058861230409537,1.0
1196,15.5,16.0,96.0,96.5,0.4490864134660082,30.66059288801784,0.0,0.9899296978141296,0.005868464418389521,0.2
1197,15.5,16.0,96.5,97.0,0.4490864134660082,30.66059288801784,0.0,0.9948041366574167,0.006075257325874278,0.2
1198,15.5,16.0,97.0,97.5,0.5377859425489208,30.23929847619187,0.0,1.0,0.009424714295453,0.4
1199,15.5,16.0,97.5,98.0,0.6459215359612341,29.8180040643659,0.1160437075680816,0.9903269620854204,0.0099179243204103,1.0
1200,16.0,16.5,68.0,68.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1201,16.0,16.5,68.5,69.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1202,16.0,16.5,69.0,69.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1203,16.0,16.5,69.5,70.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1204,16.0,16.5,70.0,70.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1205,16.0,16.5,70.5,71.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1206,16.0,16.5,71.0,71.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1207,16.0,16.5,71.5,72.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1208,16.0,16.5,72.0,72.5,0.214956059367569,29.22641615271848,0.0,0.9999999506869526,0.00729275128985245,0.2
1209,16.0,16.5,72.5,73.0,0.36356881039489275,29.76154140969258,0.0,0.9999093167985874,0.007214069313994825,0.2
1210,16.0,16.5,73.0,73.5,0.5061127560222781,33.308735376695275,0.1228808847967107,0.99627313652924,0.0056234906102343,1.0
1211,16.0,16.5,73.5,74.0,0.5645610305494368,31.883108091749968,0.3265604802929293,0.6472796887893444,0.0071353873381372,1.0
1212,16.0,16.5,74.0,74.5,0.5022595273135855,32.65541266684225,0.6307183972786158,0.626715365902843,0.0039141476221292,1.0
1213,16.0,16.5,74.5,75.0,0.4597267129003169,33.392832780242024,0.9534485952193654,0.6800661020184022,0.0019693730683002,1.0
1214,16.0,16.5,75.0,75.5,0.4388448747943368,34.53309186651031,0.6790515438054279,0.4821504766624962,0.001663375181926,1.0
1215,16.0,16.5,75.5,76.0,0.379349313507428,34.5829065399789,0.5458428872273058,0.7676160566750877,0.0015975936508666,1.0
1216,16.0,16.5,76.0,76.5,0.370617670703363,36.31942107610683,0.4352798877551306,0.8358917740847783,0.0015802820827637,1.0
1217,16.0,16.5,76.5,77.0,0.4247323906214817,34.85694173589021,0.3986274889184137,0.5166588005627197,0.0017772344380002,1.0
1218,16.0,16.5,77.0,77.5,0.4159968400419674,36.18412365341354,0.4803555769867501,0.5465003489559657,0.0019403201483491,1.0
1219,16.0,16.5,77.5,78.0,0.4140780617243265,34.79723146116385,0.4152196042811569,0.6218620471915568,0.0018733240603013,1.0
1220,16.0,16.5,78.0,78.5,0.4454531715261537,33.93673438279903,0.4030525106100508,0.5527635987191448,0.0019148394451157,1.0
1221,16.0,16.5,78.5,79.0,0.518305068864774,32.04381661206239,0.119075286730845,0.7535869386531749,0.0021542074664028,1.0
1222,16.0,16.5,79.0,79.5,0.4667904447495405,33.89898831955785,0.1205850767370274,0.7821746101655286,0.0024355885252466,1.0
1223,16.0,16.5,79.5,80.0,0.5107930051939363,33.661557085754,0.3691951943556198,0.5905430798072756,0.0026313480039058,1.0
1224,16.0,16.5,80.0,80.5,0.4961672735898336,34.7102264628308,1.4122660610218822,0.3407701424482877,0.0029030160859033,1.0
1225,16.0,16.5,80.5,81.0,0.5179951696256098,32.36386756093174,1.4815958301661003,0.3341839919772766,0.003093442020268,1.0
1226,16.0,16.5,81.0,81.5,0.4342306553854916,30.550920853669453,0.6224167110681558,0.8368323569077624,0.0031077063274428,1.0
1227,16.0,16.5,81.5,82.0,0.515916857977475,29.3069139077596,0.4953340818742344,0.935880885913151,0.0034004828674702,1.0
1228,16.0,16.5,82.0,82.5,0.4162403145717313,28.98769022901564,0.0213900344384428,0.986498505250268,0.0038677359217383,1.0
1229,16.0,16.5,82.5,83.0,0.44808716442379637,31.111650043464362,0.0,1.0,0.0038677359217383,0.4
1230,16.0,16.5,83.0,83.5,0.4570846125511825,31.16252975855363,0.0,0.9995780355742168,0.004046775759547752,0.0
1231,16.0,16.5,83.5,84.0,0.47896988398887225,31.086006227806685,0.0,0.9995780355742168,0.00437481765648764,0.0
1232,16.0,16.5,84.0,84.5,0.5087215663264392,30.842138043616977,0.0,0.9995783025306108,0.004629869585097448,0.0
1233,16.0,16.5,84.5,85.0,0.5414661641595884,30.578120456332172,0.0,0.9995976727602415,0.004807612274662826,0.0
1234,16.0,16.5,85.0,85.5,0.5685361657451549,30.43774382464852,0.0,0.9996439156467904,0.004931430303100409,0.0
1235,16.0,16.5,85.5,86.0,0.5864145203564199,30.374734854143394,0.0,0.9996682672438437,0.005023721853180871,0.0
1236,16.0,16.5,86.0,86.5,0.5976760350299406,30.34055369588307,0.0,0.9996668732357142,0.005093977414439382,0.0
1237,16.0,16.5,86.5,87.0,0.6062938729188738,30.308022613060018,0.0,0.9996210193298241,0.005144044870567216,0.0
1238,16.0,16.5,87.0,87.5,0.6138616852289005,30.271719994957017,0.0,0.9994878995260663,0.00517493634469728,0.0
1239,16.0,16.5,87.5,88.0,0.6198648495568326,30.237927889277742,0.0,0.999296467545695,0.0051905066672737876,0.0
1240,16.0,16.5,88.0,88.5,0.6236785038990513,30.213488709037456,0.0,0.9991077145720375,0.0051966473716742595,0.0
1241,16.0,16.5,88.5,89.0,0.6255432083042267,30.199917230725262,0.0,0.9989664361356112,0.005198462694942651,0.0
1242,16.0,16.5,89.0,89.5,0.6262269529510176,30.194184325504143,0.0,0.9988834494624745,0.005198840857332093,0.0
1243,16.0,16.5,89.5,90.0,0.6264080309789923,30.1923692645773,0.0,0.9988451106587911,0.005198890383675733,0.0
1244,16.0,16.5,90.0,90.5,0.6264405043848231,30.191947973055377,0.0,0.9988314182289042,0.0051988934515425,0.0
1245,16.0,16.5,90.5,91.0,0.6264439935450872,30.19187877552213,0.0,0.9988277669142677,0.0051988934515425,0.0
1246,16.0,16.5,91.0,91.5,0.6264441598085633,30.191871316542937,0.0,0.998827462638048,0.0051988934515425,0.0
1247,16.0,16.5,91.5,92.0,0.6264441598085633,30.191870902155202,0.0,0.9988364175319405,0.0051988934515425,0.0
1248,16.0,16.5,92.0,92.5,0.6264441598085633,30.11628951992093,0.0,0.9988744518843351,0.00521196703169605,0.0
1249,16.0,16.5,92.5,93.0,0.6191060889234768,29.77017373367288,0.0,0.9989434057200942,0.0052773349324638005,0.0
1250,16.0,16.5,93.0,93.5,0.5844835417028936,29.077942161176782,0.0,1.0,0.0054080707339993,0.0
1251,16.0,16.5,93.5,94.0,0.5708413035351452,28.867093576935623,0.0,1.0,0.006411049935367201,0.4
1252,16.0,16.5,94.0,94.5,0.6365864364483083,29.23901796875298,0.0243999292273055,0.990013578867186,0.0071676404717472,1.0
1253,16.0,16.5,94.5,95.0,0.4409670846331367,30.52288229182528,0.0711089343708851,0.8924875628100284,0.0065225745548731,1.0
1254,16.0,16.5,95.0,95.5,0.4455269452261756,29.82958636974423,0.0829402201262595,0.7955297217031888,0.0059676472220276,1.0
1255,16.0,16.5,95.5,96.0,0.4490864134660082,30.66059288801784,0.1108353391932774,0.6854468900296862,0.0057032243007809,1.0
1256,16.0,16.5,96.0,96.5,0.3846004605978441,32.82369217155824,0.023513502438719,0.94123567641553,0.0062375213169432,1.0
1257,16.0,16.5,96.5,97.0,0.3570565646504252,31.72297764400537,8.249560764961847e-06,0.9732673696087876,0.006573168075191101,0.8
1258,16.0,16.5,97.0,97.5,0.3648170855012192,31.313722893527267,0.0069725213431864,0.988355398810425,0.0105317859428094,1.0
1259,16.0,16.5,97.5,98.0,0.5342169310568683,31.535445171185422,0.4677482513991051,0.8503459546841775,0.009424714295453,1.0
1260,16.5,17.0,68.0,68.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1261,16.5,17.0,68.5,69.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1262,16.5,17.0,69.0,69.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1263,16.5,17.0,69.5,70.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1264,16.5,17.0,70.0,70.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1265,16.5,17.0,70.5,71.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1266,16.5,17.0,71.0,71.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1267,16.5,17.0,71.5,72.0,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.0
1268,16.5,17.0,72.0,72.5,0.214956059367569,29.227408506429317,0.0,1.0,0.00729275128985245,0.2
1269,16.5,17.0,72.5,73.0,0.43484078320858544,31.07249603615157,0.0,0.9999093167985874,0.007253410301923637,0.2
1270,16.5,17.0,73.0,73.5,0.5264141110702527,33.10161499107132,0.1990644601835669,0.994813624741834,0.0058670345461225,1.0
1271,16.5,17.0,73.5,74.0,0.5581981751003166,31.85768408242736,0.279665424156115,0.6113353001859686,0.0065580085448856,1.0
