grid_id,lat_min,lat_max,lon_min,lon_max,ndvi,lst,urban,flood,rainfall,data_completeness,agro_zone,ndvi_baseline,vegetation_stress,flood_norm,lst_norm,veg_norm,urban_norm,rainfall_norm,crii,risk_category,crii_uncertainty
2424,26.0,26.5,80.0,80.5,0.4411866748614725,30.855061052796,2.8231529418580465,0.3441641220326109,0.0028746772099945,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.0842921867575485,0.25485448433143604,0.9256839421840936,0.09638054969292924,0.722224917593129,0.17595621757285823,0.42245735378286575,Moderate,0.03
2425,26.0,26.5,80.5,81.0,0.4532001583434081,30.498162638570275,0.743730066036308,0.2768047899610527,0.0026502982280437,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.05935758111127408,0.17432216134985598,0.9138007428235732,0.06787006620675802,0.19026258821850725,0.15375372249809854,0.30867527638415604,Moderate,0.03
2426,26.0,26.5,81.0,81.5,0.4766748195074046,30.40797859636761,1.3061151668283284,0.2762322293842205,0.0026614475110901,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.010634709041377328,0.173637629127194,0.9107979977568661,0.012159835242861615,0.33413312638630566,0.15485695373559064,0.31837617675722746,Moderate,0.03
2427,26.0,26.5,81.5,82.0,0.487598126539347,30.85345696492125,1.4863024453161096,0.2235377743905989,0.0026281265523464,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.0,0.11063809011192387,0.9256305328797996,0.0,0.38022901457843444,0.1515598159379181,0.30764613067410584,Moderate,0.03
2428,26.0,26.5,82.0,82.5,0.497704807210716,30.86769434001041,1.669814034666098,0.3046664476496984,0.0026348883019359,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.0,0.20763252751264114,0.9261045769209366,0.0,0.42717533496037274,0.15222889693049765,0.34275968809475826,Moderate,0.03
2429,26.0,26.5,82.5,83.0,0.4886573049639115,30.75868633663204,1.8044267064911597,0.3729746941934723,0.0029686101675957,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.0,0.28929933749710873,0.9224750740024446,0.0,0.4616122315147127,0.18525096528214033,0.37439491111149037,Moderate,0.03
2430,26.0,26.5,83.0,83.5,0.4520748345360877,30.625674726256992,2.29945008080031,0.3315037318295558,0.0032563423449344,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.06169324881349304,0.23971819064280298,0.9180463530545535,0.07054069258031957,0.5882501512732504,0.2137223140451593,0.3953708399846989,Moderate,0.03
2431,26.0,26.5,83.5,84.0,0.4512048350662025,30.835732495652945,2.2274526202609857,0.340503685527293,0.0032172386647608,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.06349897766197189,0.2504782019985491,0.9250403834325636,0.07260538144066862,0.5698316096370662,0.20985297094131325,0.3972520754848544,Moderate,0.03
2432,26.0,26.5,84.0,84.5,0.4555430282825627,31.3438397321884,2.6066026660799118,0.3185502465830025,0.0031043314144972,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.054494833507619085,0.22423148337402604,0.9419581935085006,0.0623099507905297,0.6668265710282772,0.19868070049919173,0.4045971871884004,Moderate,0.03
2433,26.0,26.5,84.5,85.0,0.4607578706037649,30.364858419666565,2.12084450179578,0.2806305767653489,0.0032191456152475,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.04367115884387965,0.17889613037696786,0.909362279256096,0.049934050319597634,0.5425588967663928,0.21004166534762825,0.36440421111296467,Moderate,0.03
2434,26.0,26.5,85.0,85.5,0.4924361972327841,30.107964089700182,2.6067763518635183,0.2234287859064653,0.0033824429496392,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.0,0.11050778751634296,0.9008087905996653,0.0,0.6668710036903879,0.22620007836399575,0.3530206163362616,Moderate,0.03
2435,26.0,26.5,85.5,86.0,0.4979391238714873,29.895030991140057,2.533272690811239,0.1821227490916964,0.003768811489354,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.0,0.06112381954109376,0.893719023988814,0.0,0.6480671426741522,0.26443158082237184,0.338194237643763,Moderate,0.03
2436,26.0,26.5,86.0,86.5,0.4823994105203036,29.23989629449392,2.462788721309688,0.1756517881544114,0.0038599035617154,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.0,0.05338737827637015,0.8719058247760084,0.0,0.6300357854953976,0.2734452204706572,0.3293475634106375,Moderate,0.03
2437,26.0,26.5,86.5,87.0,0.5127374278726861,27.98734090305353,1.7868451832047012,0.3209313346934963,0.0040112233442931,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.0,0.22707822414274648,0.830201057163432,0.0,0.45711448928528636,0.28841844433585756,0.34690983056979274,Moderate,0.03
2438,26.0,26.5,87.0,87.5,0.5485676853367638,28.148101387276967,2.4543282613710313,0.1949660559422976,0.0047932625338971,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.0,0.07647880159978432,0.8355536975988492,0.0,0.6278714128567778,0.3658019011306617,0.3373955845123391,Moderate,0.03
2439,26.0,26.5,87.5,88.0,0.5138227805949483,28.47954784179748,2.162031795908304,0.2444338112012846,0.0055831788805181,1.0,Middle_Gangetic_Plain,0.4817986182638877,0.0,0.13562061790310537,0.8465894549443943,0.0,0.5530955168889724,0.4439648094514175,0.3545948006683757,Moderate,0.03
2440,26.0,26.5,88.0,88.5,0.5530748872631084,27.60710736974456,1.562081874087804,0.3284705102262299,0.0065426636824522,1.0,Eastern_Himalayas,0.5802430301791766,0.04682192578125927,0.20517161299578598,0.8186626948255882,0.055003744288840535,0.15313998791686537,0.24424367543716288,0.2984555525321368,Moderate,0.03
2441,26.0,26.5,88.5,89.0,0.5571541041077976,27.07554582018954,1.0180468638047997,0.4126003452688548,0.0077543258761987,1.0,Eastern_Himalayas,0.5802430301791766,0.03979175117794691,0.30941536424306143,0.8021300087845304,0.04674509367303722,0.09980506592390459,0.30390539264455313,0.3225168716963296,Moderate,0.03
2442,26.0,26.5,89.0,89.5,0.5457605316266897,27.11838025961624,1.5262249672215633,0.3172619753171298,0.0090320438841277,1.0,Eastern_Himalayas,0.5802430301791766,0.059427580050825914,0.19128332087779182,0.8034622502519188,0.06981215236833681,0.14962472640892496,0.3668196692913648,0.3069174554906137,Moderate,0.03
2443,26.0,26.5,89.5,90.0,0.5572498713752375,27.039607754048767,1.2119715843079197,0.3179695301173654,0.0093727121835411,1.0,Eastern_Himalayas,0.5802430301791766,0.03962670464156066,0.19216003918530075,0.8010122590809909,0.04655120635781744,0.11881663621817715,0.3835940275621958,0.2992052195985918,Moderate,0.03
2444,26.0,26.5,90.0,90.5,0.4855875445054283,27.060105545231192,1.538095465170048,0.5008379311923405,0.0086742767476513,1.0,Eastern_Himalayas,0.5802430301791766,0.16313047743812048,0.41874895503172294,0.801649783646938,0.19163643778005934,0.15078846048877892,0.34920337175174004,0.39678998096644125,Moderate,0.03
2445,26.0,26.5,90.5,91.0,0.4867666152426573,26.48719460487017,2.2360070511723973,0.4370063070903465,0.0085160522106162,1.0,Eastern_Himalayas,0.5802430301791766,0.16109845181458254,0.33965634845254034,0.7838310442847608,0.18924932926368584,0.2192087997938828,0.3414124646552087,0.3782171851497476,Moderate,0.03
2446,26.0,26.5,91.0,91.5,0.4599606230918727,26.77028214584009,2.5057502834866487,0.4028352342962969,0.0081458249446429,1.0,Eastern_Himalayas,0.5802430301791766,0.20729624232439106,0.2973155925198718,0.7926356642594535,0.24351987481497545,0.24565330057357673,0.32318263578131584,0.38030280751227985,Moderate,0.03
2447,26.0,26.5,91.5,92.0,0.5461813180846873,26.670539854804417,3.985222202977841,0.5341447196955668,0.007426152547048,1.0,Eastern_Himalayas,0.5802430301791766,0.058702391274876496,0.4600187919904761,0.7895334685041567,0.06896024170195784,0.390694553296984,0.28774628125208096,0.41029191912346175,Moderate,0.03
2448,26.0,26.5,92.0,92.5,0.513204224903208,26.609609100504944,1.6530856881986453,0.3881647076367102,0.0073744534982644,1.0,Eastern_Himalayas,0.5802430301791766,0.11553553641089119,0.2791376092753587,0.7876383934523188,0.13572459899892161,0.16206162206709912,0.28520064267035633,0.33539371581143534,Moderate,0.03
2449,26.0,26.5,92.5,93.0,0.5741894200820205,26.82361527642771,2.402237635671511,0.2201892612273781,0.0069502414987923,1.0,Eastern_Himalayas,0.5802430301791766,0.010432869245180821,0.07100228317763468,0.7942944371792217,0.012255943398007776,0.23550535256994864,0.2643126290976715,0.2597720099509584,Moderate,0.03
