grid_id,spi3_mean,spi3_min,drought_flag,rainfall
735,-1.2508355919770802,-2.642764002514717,1,0.7084725986628467
736,-1.233435930446369,-2.1492589458177593,1,0.7055726550743948
737,-0.8691845168431687,-1.7261695921316336,1,0.6448640861405281
738,-0.3883522474626018,-1.5038972985608865,1,0.5647253745771003
739,0.09230744779606659,-1.2950612517153677,1,0.4846154253673222
740,0.5723261947430562,-0.486784615902937,0,0.4046123008761573
741,0.9679651218038376,-0.314999635816645,0,0.3386724796993604
742,1.6160506235141934,-0.9266839683314194,0,0.2306582294143011
743,1.3411923920568827,-1.4908568718683528,1,0.2764679346571862
744,1.2116781312432359,-1.8874943952406877,1,0.298053644792794
769,-1.1540268315795812,-2.002554151232096,1,0.6923378052632635
770,-1.0371664752371856,-1.6673438685417123,1,0.6728610792061976
771,-0.7576936787426402,-1.581097769167225,1,0.62628227979044
779,-0.6126776721771092,-1.8184020148077724,1,0.6021129453628515
793,-0.9259830657622836,-2.2379968440808544,1,0.6543305109603806
794,-1.1446136435245353,-2.6437899170972643,1,0.6907689405874226
795,-1.2777062398456631,-2.401747030815389,1,0.7129510399742772
796,-1.1778612484335818,-1.8137782692581288,1,0.6963102080722635
797,-0.8153761412000504,-1.6637794137170356,1,0.6358960235333417
798,-0.43029927652432254,-1.4166338726930074,1,0.5717165460873871
799,0.04301987019445297,-1.3865244944245356,1,0.4928300216342578
800,0.8571483747563594,-0.7461494784095886,0,0.3571419375406068
801,1.299038750554824,-0.31096372175978815,0,0.283493541574196
802,1.578989395581772,-0.7930695080491136,0,0.23683510073637135
803,1.5003689451982298,-1.381325323465851,1,0.24993850913362836
804,1.6360811619902833,-1.6206588355323495,1,0.22731980633495277
829,-0.9504461887702313,-1.7934572623465734,1,0.6584076981283719
830,-0.8503162704867289,-1.5788233093434372,1,0.6417193784144548
839,-0.3438256562452485,-1.4145217444390878,1,0.5573042760408747
853,-1.0388790872941853,-2.7206394014244086,1,0.673146514549031
854,-1.243624936699662,-2.7876677477281944,1,0.707270822783277
855,-1.2192388554844393,-2.0062697701729304,1,0.7032064759140733
856,-1.0273855090787993,-1.669828371474637,1,0.6712309181797999
857,-0.8528620897546766,-1.6430763216414608,1,0.6421436816257794
858,-0.5073708291163758,-1.4984005802840081,1,0.5845618048527293
859,-0.09773319346782872,-1.2529710291282121,1,0.5162888655779715
860,0.32317093424763876,-0.8309475112151214,0,0.4461381776253936
861,0.49897064941237224,-0.5599061227723395,0,0.41683822509793794
862,1.2677691272091485,-0.8325232328726995,0,0.2887051454651419
863,1.538244477758929,-1.369404635067721,1,0.24362592037351183
864,1.3040138460488448,-1.7928250541940018,1,0.2826643589918592
889,-0.8792728029526355,-1.8390705026864547,1,0.6465454671587726
890,-0.7637362996165548,-1.747427773838103,1,0.6272893832694258
892,-0.3306613342898111,-0.9835358550757981,0,0.5551102223816352
913,-1.1166237342589942,-2.6937130863315177,1,0.6861039557098323
914,-1.4069754102263374,-2.510967002501759,1,0.7344959017043896
915,-1.2957055949842922,-2.0700711305582873,1,0.715950932497382
916,-1.033355562967274,-1.7191043529485848,1,0.6722259271612123
917,-0.7767157593521181,-1.4843718731460214,1,0.6294526265586864
918,-0.584112712925712,-1.3778649045365563,1,0.597352118820952
919,-0.40344745693519124,-1.3373506283461285,1,0.5672412428225319
920,-0.22976858419523144,-1.1615643442322274,1,0.5382947640325385
921,0.08671980925864914,-1.2015335294833418,1,0.48554669845689186
922,0.5741074068344127,-1.5066649018184803,1,0.4043154321942645
923,0.6185484533911243,-1.9535845494870665,1,0.3969085911014793
924,0.8338339813138418,-2.176089276288483,1,0.36102766978102635
949,-0.6772567814126303,-1.9804947754592255,1,0.6128761302354384
950,-0.5618848478931113,-1.9172695066561094,1,0.5936474746488519
952,-0.1352612373859171,-0.7896386361289195,0,0.5225435395643195
959,-0.3069046909625274,-1.0407023451092179,1,0.5511507818270879
972,-0.840947922700128,-2.099678759309349,1,0.6401579871166879
973,-1.1104923829790314,-2.28849686975009,1,0.6850820638298386
974,-1.3515473458527525,-2.317700193435498,1,0.7252578909754588
975,-1.3010064446547163,-2.0986270024644247,1,0.7168344074424526
976,-1.0781555421568458,-1.8246547962795348,1,0.6796925903594744
977,-0.8877792480211502,-1.4175602678028818,1,0.647963208003525
978,-0.6957219471531082,-1.2520280506366295,1,0.6159536578588514
979,-0.4710887371321456,-1.2829587123700394,1,0.5785147895220243
980,-0.4398451405751254,-1.4448840460049408,1,0.5733075234291876
981,-0.12208702775860503,-1.751973729662095,1,0.5203478379597675
982,0.49935225388348825,-1.76177318770769,1,0.4167746243527519
983,0.44112145005772374,-2.003594625931057,1,0.4264797583237127
984,0.32842214968305683,-2.1390959190448737,1,0.44526297505282386
1010,-0.4985229624215966,-2.1392439905263703,1,0.5830871604035994
1019,-0.05214276464895659,-1.0304668395714316,1,0.508690460774826
1032,-0.8685629101664447,-2.094588239605609,1,0.6447604850277407
1033,-1.2234069305151998,-2.439818347461213,1,0.7039011550858666
1034,-1.2893402864540762,-2.5659722874131066,1,0.714890047742346
1035,-1.1960204598566775,-2.2358918898286064,1,0.6993367433094463
1036,-1.0296334748457079,-1.7638961622433371,1,0.6716055791409513
1037,-0.8846463129017101,-1.5110350285918746,1,0.647441052150285
1038,-0.7033171344785121,-1.3575016562672855,1,0.6172195224130853
1039,-0.520670707303984,-1.642721080849482,1,0.5867784512173307
1040,-0.519455892322722,-1.875940546195049,1,0.586575982053787
1041,0.028251407317766097,-1.9392409209922903,1,0.49529143211370563
1042,0.8324852411261461,-1.7411217450848853,1,0.361252459812309
1043,0.6807414321121432,-1.7582020902345554,1,0.38654309464797615
1044,0.4370491763905187,-1.7944510411082593,1,0.42715847060158024
1071,-0.016071191966156584,-1.155504369264954,1,0.5026785319943594
1079,-0.3297786684004406,-1.2637528435683132,1,0.5549631114000734
1091,-0.4597702335916551,-1.7982645566518436,1,0.5766283722652759
1092,-0.7609328911958999,-2.0230173141295302,1,0.62682214853265
1093,-1.0256163603189847,-2.377375372709648,1,0.6709360600531641
1094,-1.1529734346003688,-2.3329903828581595,1,0.6921622391000616
1095,-1.0223570218102451,-1.8542882687007234,1,0.6703928369683743
1096,-0.972934423933894,-1.5487530858372236,1,0.6621557373223156
1097,-0.8719754846428017,-1.5171761486325712,1,0.6453292474404669
1098,-0.8651376765231232,-1.5775344729645806,1,0.6441896127538539
1099,-0.7956962624745704,-1.735569073500822,1,0.6326160437457617
1100,-0.6354229171356021,-1.9342069320688249,1,0.6059038195226004
1101,-0.1444990848269176,-1.9056227737303726,1,0.5240831808044862
1102,0.7956929492780453,-1.7396783755303116,1,0.3673845084536591
1103,1.11373311589835,-1.7221412520542578,1,0.3143778140169417
1104,0.4815468272752117,-1.749180774409823,1,0.4197421954541314
1139,-0.15979666299562567,-1.1458782561369005,1,0.5266327771659376
1150,-0.6681748460701961,-1.6067378972581636,1,0.6113624743450327
1151,-0.7215052132661786,-1.80947523057991,1,0.6202508688776964
1152,-0.9602969387603231,-2.088178612469699,1,0.6600494897933872
1153,-1.041868235845533,-2.191462809960886,1,0.6736447059742554
1154,-0.890355525611382,-1.774962552503204,1,0.648392587601897
1155,-0.7170719203885272,-1.4085491355575894,1,0.6195119867314212
1156,-0.6190089798788712,-1.209235674518504,1,0.6031681633131453
1157,-0.5965909946830074,-1.3943982941339046,1,0.5994318324471679
1158,-0.6229473032490989,-1.8824139893411262,1,0.6038245505415164
1159,-0.5174686683081995,-2.121930559189402,1,0.5862447780513665
1160,-0.42189368806307836,-2.044307977611124,1,0.5703156146771797
1161,-0.20585397797836608,-1.7928908224348226,1,0.5343089963297277
1162,0.3304135304348319,-1.6224182332679553,1,0.4449310782608613
1163,0.9573562204301385,-1.5586328651814936,1,0.34044062992831026
1164,0.6176081803061582,-1.6474993680567043,1,0.397065303282307
1165,0.16650335957364854,-1.6012558678267708,1,0.47224944007105857
1166,-0.1497887719649027,-1.70801426698108,1,0.5249647953274837
1192,0.06051909005818886,-0.28905421496233547,0,0.4899134849903019
1193,0.28512647828065224,-0.4785506938600053,0,0.45247892028655795
1194,0.29619615746915173,-0.40374443944017485,0,0.4506339737551414
1195,0.5639467843506764,-0.4630405347995869,0,0.4060088692748873
1199,-0.13737742279153847,-1.5196891599787816,1,0.5228962371319231
1210,-0.6032311280194739,-1.4504665660133462,1,0.6005385213365789
1211,-0.8987741304183778,-1.8162090016618264,1,0.649795688403063
1212,-1.1154043910596876,-2.1704644403308335,1,0.6859007318432813
1213,-1.0068024645744789,-2.078001831492979,1,0.6678004107624131
1214,-0.7610218835366668,-1.4352067498231067,1,0.6268369805894445
1215,-0.4712896874380092,-1.3657252009673573,1,0.5785482812396682
1216,-0.17814944349486986,-1.3421065427028558,1,0.5296915739158117
1217,-0.3087301533070825,-1.5950397335084727,1,0.5514550255511804
1218,-0.09815270850424418,-1.9365137665909593,1,0.5163587847507074
1219,-0.07152631203245796,-2.1293002955768707,1,0.5119210520054097
1220,-0.16650762514200512,-2.0555843956972173,1,0.5277512708570008
1221,-0.1263630903423245,-1.9340740518726554,1,0.5210605150570541
1222,0.21257597524901967,-1.8194989604253806,1,0.46457067079183006
1223,0.5055138113762965,-1.6952710560066253,1,0.41574769810395057
1224,0.45329663427333633,-1.6160365540765893,1,0.42445056095444395
1225,0.10528356142313106,-1.6528975623031699,1,0.4824527397628115
1226,-0.1683331422785218,-1.8357994141247806,1,0.528055523713087
1227,-0.09182516359601656,-1.7588169888869014,1,0.5153041939326695
1228,-0.11531584131415379,-1.669188535514093,1,0.5192193068856923
1252,0.2648678001209963,-0.43725594041765864,0,0.4558553666465006
1253,0.2755979898572337,-0.5749808521404045,0,0.45406700169046105
1254,0.07350905206508697,-0.9912823986385222,0,0.4877484913224855
1255,0.16749778328687326,-0.48804962610574393,0,0.47208370278552114
1256,0.20292089036651195,-0.4504676878956886,0,0.46617985160558134
1257,0.3347010332594213,-0.5358351508576866,0,0.4442164944567631
1258,0.04805675128234849,-0.8725778327562178,0,0.4919905414529419
1259,-0.04109306638379928,-1.2291564616995574,1,0.5068488443972999
1270,-0.5542346704184701,-1.4002414331069652,1,0.5923724450697451
1271,-0.7582090572495406,-1.7361167359090766,1,0.6263681762082568
1272,-0.9702534057281793,-2.0086291281612274,1,0.6617089009546966
1273,-0.9511716464951808,-2.0299341232406674,1,0.6585286077491969
1274,-0.6668015712716586,-1.4446650665059806,1,0.6111335952119431
1275,-0.41216060051638087,-1.3122233474414065,1,0.5686934334193968
1276,0.019214540560215765,-1.205370545346736,1,0.4967975765732973
1277,-0.07442908781594965,-1.5539652563815676,1,0.512404847969325
1278,0.049033108751753596,-1.9451963066526168,1,0.4918278152080411
1279,-0.03443053314505817,-2.1383907884040005,1,0.5057384221908431
1280,-0.01917360645808308,-2.265208251663234,1,0.5031956010763472
1281,-0.05425722708148112,-2.215876794750671,1,0.5090428711802468
1282,0.19435610370643208,-2.061262196809745,1,0.467607316048928
1283,0.22244257239131704,-2.091205047635059,1,0.4629262379347805
1284,0.0797469855973022,-2.1304924703704904,1,0.486708835733783
1285,-0.13966635821054285,-1.8712257893321613,1,0.5232777263684238
1286,-0.050308131909195974,-1.7993095369967322,1,0.5083846886515326
1287,-0.010796927210948992,-1.8284989488955392,1,0.5017994878684915
1288,-0.17876628128614536,-1.7000663021897349,1,0.5297943802143575
1312,0.43051196862852237,-0.6454242505839106,0,0.4282480052285796
1313,-0.2322189511582845,-1.8568296244920257,1,0.5387031585263807
1314,0.07159687588098715,-1.5451312373807322,1,0.4880671873531688
1315,0.2740536927126437,-0.8157935924814392,0,0.45432438454789276
1316,0.3807312711229126,-0.4228737219532838,0,0.43654478814618125
1317,0.1198468264572004,-0.4653213920888966,0,0.48002552892379996
1318,-0.1023478624808779,-1.0850816501982175,1,0.5170579770801463
1319,-0.18209775621436503,-1.3846712542151571,1,0.5303496260357276
1330,-0.3594407950201285,-1.6008757122785595,1,0.5599067991700214
1331,-0.7252481711275631,-1.8289683401477796,1,0.6208746951879273
1332,-0.8093101047852634,-1.7603572087073602,1,0.6348850174642106
1333,-0.5079138113787578,-1.5009968097978774,1,0.5846523018964597
1334,-0.26026476189951964,-1.3391615073972247,1,0.5433774603165866
1335,-0.09273397122773169,-1.3877129601312805,1,0.5154556618712886
1336,0.03241476459761056,-1.562248975818858,1,0.49459753923373156
1337,0.060959519219419,-1.619129549962162,1,0.48984008013009683
1338,0.04078744799618572,-2.0589980159359302,1,0.4932020920006357
1339,0.07333809367263233,-2.2418805210737824,1,0.4877769843878946
1340,0.0691560582300047,-2.2091066020183443,1,0.4884739902949992
1341,0.1889938670345822,-2.3235905963094905,1,0.46850102216090295
1342,0.1019162668878052,-2.2243645708556827,1,0.48301395551869913
1343,0.23765259733874727,-1.9299342365299708,1,0.46039123377687546
1344,0.24378811681377488,-1.8261644344696784,1,0.45936864719770415
1345,0.08993345663194474,-1.843351350485758,1,0.4850110905613425
1346,-0.04699770248737456,-2.002491154557624,1,0.5078329504145624
1347,-0.16199373734365952,-2.0943182090045203,1,0.5269989562239433
1348,-0.3607080453819329,-2.042277291860274,1,0.5601180075636555
1349,-0.39081882359583703,-1.8317016575868241,1,0.5651364705993062
1350,-0.47688205816229623,-1.6736866445851522,1,0.5794803430270493
1372,0.024787751744315745,-1.705323831448905,1,0.49586870804261407
1373,-0.3408332610605783,-2.1165026053129194,1,0.5568055435100964
1374,-0.018858373281854857,-1.7560963951760062,1,0.5031430622136425
1375,0.3149219032316083,-1.3894215310170455,1,0.4475130161280653
1376,0.21247533185022832,-0.9225567890000473,0,0.46458744469162866
1377,-0.2067575420398908,-0.9278935075158001,0,0.5344595903399818
1378,0.045655705618527775,-0.974298472484203,0,0.4923907157302454
1379,0.09350518712692746,-1.32651272088372,1,0.48441580214551205
1389,0.2686840435659163,-1.5143372199653842,1,0.45521932607234733
1390,-0.13108299983116978,-1.5899560502853647,1,0.5218471666385284
1391,-0.3466220385797266,-1.7165487034546025,1,0.5577703397632877
1392,-0.20852266521940438,-1.66496921292866,1,0.5347537775365674
1393,0.03480709002041732,-1.2312506091545392,1,0.49419881832993046
1394,0.30099148604568227,-0.9848895292339316,0,0.4498347523257196
1395,0.1854206181806689,-1.4878017207949288,1,0.46909656363655516
1396,0.17723590005984613,-1.6566153708664513,1,0.47046068332335894
1397,0.1973619004799776,-2.03367449752974,1,0.4671063499200037
1398,0.1856307617680909,-2.251668656491774,1,0.46906153970531816
1399,0.06099243086742112,-2.336185684818705,1,0.48983459485542985
1400,0.3647079738514648,-2.2114993775783267,1,0.4392153376914225
1401,0.4585940488132337,-1.9146218040186722,1,0.4235676585311277
1402,0.3067448253263908,-1.8283927647553209,1,0.4488758624456015
1403,0.2763392229036072,-1.6251381865076244,1,0.4539434628493988
1404,0.40677527022753246,-1.6231484571814416,1,0.4322041216287446
1405,0.1536173736877965,-1.7104803401810433,1,0.47439710438536725
1406,-0.04016497380773959,-1.8963793718179738,1,0.5066941623012899
1407,-0.2673601221612087,-2.0251156393136642,1,0.5445600203602015
1408,-0.39556022018570036,-2.0408197972555775,1,0.5659267033642834
1409,-0.4286868096548888,-1.9431921035412898,1,0.5714478016091481
1410,-0.4330989094086527,-1.6385601558419567,1,0.5721831515681087
1411,-0.5769462514400276,-1.5003464908555657,1,0.5961577085733379
1432,-0.2861575125506247,-1.4704305414162895,1,0.5476929187584375
1433,-0.5201207038358446,-1.9246314548597532,1,0.5866867839726407
1434,-0.5457039274505525,-1.8612401620769625,1,0.5909506545750921
1435,-0.24220535366731474,-1.353983964701241,1,0.5403675589445525
1436,-0.38800694622551724,-1.474747070437187,1,0.5646678243709196
1437,-0.2999880481685479,-1.2451784479883414,1,0.5499980080280913
1438,-0.17810672584738532,-1.1128739678499338,1,0.5296844543078976
1439,-0.04509505126450897,-1.1245009827262706,1,0.5075158418774182
1449,1.2569156488550048,-1.4024427102809032,1,0.29051405852416584
1450,0.2721099178884253,-1.716137490769738,1,0.4546483470185958
1451,0.2554679112335651,-1.639478993223917,1,0.45742201479440586
1452,0.20467949738925928,-1.4789910405424944,1,0.46588675043512345
1453,0.2826037261458961,-1.0503970074863813,1,0.45289937897568394
1454,0.43453713731202626,-1.0136165947120945,1,0.42757714378132894
1455,0.5295599705914374,-1.3205376291180135,1,0.4117400049014271
1456,0.7221426137224398,-1.4219472188692475,1,0.3796428977129267
1457,0.6154155196786215,-1.8703082997431404,1,0.39743074672022977
1458,0.5276245512642097,-2.142558409358715,1,0.41206257478929836
1459,0.23120907975558047,-2.1586057626196857,1,0.4614651533740699
1460,0.3627810856843322,-2.137272859828418,1,0.439536485719278
1461,0.22613317235496994,-1.8536503607702353,1,0.4623111379408384
1462,0.2952807153370379,-1.6087992758744112,1,0.450786547443827
1463,0.1981004001638157,-1.4966794080811545,1,0.46698326663936407
1464,0.09278410227796585,-1.7685222143327963,1,0.4845359829536724
1465,0.10361800428364365,-1.8768332460854782,1,0.48273033261939274
1466,-0.15750033802887203,-1.899997614584431,1,0.5262500563381454
1467,-0.11911421196168709,-1.723911207990145,1,0.5198523686602812
1468,-0.38728275765915965,-1.8783673142527453,1,0.5645471262765266
1469,-0.6581208321469917,-1.8488072214481153,1,0.6096868053578319
1470,-0.7825125241380984,-1.656941816977852,1,0.6304187540230164
1471,-0.6279305013050279,-1.401098923140845,1,0.604655083550838
1472,-0.6106181785851874,-1.7077134634136428,1,0.6017696964308645
1492,-0.31434097740466016,-1.6194979170870756,1,0.5523901629007767
1493,-0.24519163832911098,-1.775710203059273,1,0.5408652730548519
1494,-0.354035936452864,-1.809691698088704,1,0.5590059894088107
1495,-0.22166013491554903,-1.5993684416007177,1,0.5369433558192581
1496,-0.34526820440370454,-1.5586872805377228,1,0.5575447007339508
1497,-0.36320414374366683,-1.5006441991684705,1,0.5605340239572778
1498,-0.3777640989394128,-1.2414333491847802,1,0.5629606831565688
1499,-0.09825845492519379,-0.6904076896626958,0,0.516376409154199
1509,1.2115529895180626,-1.3491825762501037,1,0.2980745017469896
1510,0.8158645495890693,-1.3985091518161166,1,0.36402257506848845
1511,0.5956308774218126,-1.5789201548304745,1,0.4007281870963646
1512,0.43689785583870383,-1.353965229930106,1,0.42718369069354933
1513,0.5356035813556186,-1.2335223845996965,1,0.4107327364407302
1514,0.6477496911625895,-0.995806596890622,0,0.3920417181395684
1515,1.0032029017099497,-1.3073945395531794,1,0.33279951638167504
1516,1.0101204180641026,-1.6381567287775163,1,0.33164659698931626
